,Unnamed: 0,User ID,Trump,Biden,Democratic,Republican,Label
11768,11768,1062416001755602944,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11769,11769,753368845,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11770,11770,43405364,Non-mentioned,Like,Like,Non-mentioned,Neutral
11771,11771,68784981,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11772,11772,890329054586470401,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11773,11773,917568158,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11774,11774,973711894354817024,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11775,11775,1205361921395814400,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11776,11776,964059125079465984,Non-mentioned,Like,Like,Non-mentioned,Neutral
11777,11777,168662301,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11778,11778,403577687,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11779,11779,266223597,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11780,11780,1225448374066917377,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11781,11781,281585788,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11782,11782,14514827,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11783,11783,2449955608,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11784,11784,380459246,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11785,11785,3588011183,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11786,11786,100293660,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11787,11787,31245226,Non-mentioned,Like,Like,Like,Neutral
11788,11788,1855832347,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11789,11789,1227268816750743552,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11790,11790,184823423,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11791,11791,70020543,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11792,11792,926902989679415296,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11793,11793,103089098,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11794,11794,817719620,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11795,11795,383761179,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11796,11796,2776572967,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11797,11797,1839464167,Non-mentioned,Like,Like,Non-mentioned,Neutral
11798,11798,3312799446,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11799,11799,979354044140572672,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11800,11800,476105634,Non-mentioned,Like,Like,Non-mentioned,Neutral
11801,11801,73256316,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11802,11802,227567811,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11803,11803,18735206,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11804,11804,920819538874204166,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11805,11805,165568909,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11806,11806,1061139138982817793,Non-mentioned,Like,Like,Non-mentioned,Neutral
11807,11807,1455181056,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11808,11808,371775695,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11809,11809,716842239813558272,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11810,11810,16434896,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11811,11811,1492890955,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11812,11812,11085112,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11813,11813,17956900,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11814,11814,34776293,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11815,11815,817753413077311488,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11816,11816,837962853848088577,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11817,11817,263127079,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11818,11818,1258084597,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11819,11819,860600600341364736,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11820,11820,48828419,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11821,11821,54745868,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11822,11822,826923065225441280,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11823,11823,1229406142708801536,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11824,11824,2508653948,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11825,11825,830557655253000193,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11826,11826,913518212,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11827,11827,1197163526625742855,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11828,11828,4295058143,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11829,11829,2289209407,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11830,11830,1242537661836951554,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11831,11831,788757539869429760,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11832,11832,64809456,Non-mentioned,Like,Like,Non-mentioned,Neutral
11833,11833,125334096,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11834,11834,137505747,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11835,11835,1145355773444284418,Non-mentioned,Like,Like,Non-mentioned,Neutral
11836,11836,170572539,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11837,11837,369498806,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11838,11838,75078962,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11839,11839,1031927765065519104,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11840,11840,165871055,Non-mentioned,Like,Like,Non-mentioned,Neutral
11841,11841,239113152,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11842,11842,39221764,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11843,11843,847649533118914560,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11844,11844,138313774,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11845,11845,1230624774973341696,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11846,11846,492329189,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11847,11847,17698552,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11848,11848,31501989,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11849,11849,158569093,Non-mentioned,Like,Like,Non-mentioned,Neutral
11850,11850,241246227,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11851,11851,595503564,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11852,11852,970783835007934466,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11853,11853,845800141,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11854,11854,1131265082837614592,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11855,11855,22128712,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11856,11856,2543946563,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11857,11857,973540492490153986,Non-mentioned,Like,Like,Non-mentioned,Neutral
11858,11858,42570063,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11859,11859,805978723543609344,Non-mentioned,Like,Like,Non-mentioned,Neutral
11860,11860,1599725496,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11861,11861,1050763282989154305,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11862,11862,1485316266,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11863,11863,578338468,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11864,11864,1123409209,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11865,11865,1164891066094563333,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11866,11866,1442747576,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11867,11867,1080820423145783296,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11868,11868,1166151842562281475,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11869,11869,629329663,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11870,11870,1216414575769346048,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11871,11871,48402792,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11872,11872,7495362,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11873,11873,337847812,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11874,11874,74922081,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11875,11875,2365851426,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11876,11876,1618259982,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11877,11877,27172787,Non-mentioned,Like,Like,Non-mentioned,Neutral
11878,11878,92206624,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11879,11879,4206530505,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11880,11880,21412115,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11881,11881,601596265,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11882,11882,54215183,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11883,11883,2481458924,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11884,11884,45833180,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11885,11885,114525592,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11886,11886,1041534563271499776,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11887,11887,14545533,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11888,11888,588375783,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11889,11889,987646693419208705,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11890,11890,22695927,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11891,11891,20724557,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11892,11892,20762005,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11893,11893,222564738,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11894,11894,1218546194974150658,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11895,11895,157838181,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11896,11896,3366106558,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11897,11897,1019001065822273536,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11898,11898,42681096,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11899,11899,324986417,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11900,11900,1153003025616777216,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11901,11901,1134003271943774209,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11902,11902,858466181824598016,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11903,11903,938543395735093248,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11904,11904,413225156,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11905,11905,627883952,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11906,11906,27634765,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11907,11907,2533083391,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11908,11908,714557749493940224,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11909,11909,16135883,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11910,11910,22187399,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11911,11911,1194987306295398402,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11912,11912,1007176269975310337,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11913,11913,119002935,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11914,11914,1108663183827484672,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11915,11915,1128744832409776129,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11916,11916,796565278981259264,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11917,11917,105961577,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11918,11918,253327602,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11919,11919,4853793117,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11920,11920,794838142595514368,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11921,11921,245541934,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11922,11922,1041933117207003136,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11923,11923,21899557,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11924,11924,881867660,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11925,11925,2607479545,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11926,11926,14176150,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11927,11927,3065281796,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11928,11928,949177047880032257,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11929,11929,707360169,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11930,11930,137336474,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11931,11931,1112803632842334208,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11932,11932,961659080266993665,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11933,11933,23765106,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11934,11934,879542065591312388,Non-mentioned,Like,Non-mentioned,Like,Neutral
11935,11935,26727793,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11936,11936,17678301,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11937,11937,22189026,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11938,11938,1140391667704520704,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11939,11939,37734178,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11940,11940,1239070615463575553,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11941,11941,47092596,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11942,11942,806946,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11943,11943,72328950,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11944,11944,391444573,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11945,11945,908158809822167045,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11946,11946,149758232,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11947,11947,26276566,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11948,11948,48023374,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11949,11949,830643246,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11950,11950,85136091,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11951,11951,728206333485285377,Non-mentioned,Like,Swing,Non-mentioned,Neutral
11952,11952,840503256023486464,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11953,11953,2857559516,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11954,11954,1184487464485961728,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11955,11955,41527045,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11956,11956,748795717536260098,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11957,11957,141275637,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11958,11958,536369827,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11959,11959,54387835,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11960,11960,21883125,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11961,11961,119194640,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11962,11962,3298288996,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11963,11963,58534193,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11964,11964,865749908,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11965,11965,1626683438,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11966,11966,1192827470631833600,Non-mentioned,Like,Swing,Like,Neutral
11967,11967,1004249466390577152,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11968,11968,1230252476994998272,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11969,11969,160645251,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11970,11970,16030899,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11971,11971,17623957,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11972,11972,236991357,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11973,11973,1276365085,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11974,11974,61502631,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11975,11975,3031005097,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11976,11976,3256974218,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11977,11977,14112212,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11978,11978,87491355,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11979,11979,473176042,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11980,11980,165831055,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11981,11981,3249298891,Non-mentioned,Like,Swing,Swing,Neutral
11982,11982,2180114201,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11983,11983,755276286348652544,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11984,11984,2966659847,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11985,11985,268752186,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11986,11986,1118036641933926400,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11987,11987,818553914891051008,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11988,11988,88851877,Non-mentioned,Like,Non-mentioned,Like,Neutral
11989,11989,25948843,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11990,11990,135957086,Non-mentioned,Like,Like,Non-mentioned,Neutral
11991,11991,1180066435,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11992,11992,1235556651740082176,Non-mentioned,Like,Like,Non-mentioned,Neutral
11993,11993,123689670,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11994,11994,232881512,Non-mentioned,Like,Non-mentioned,Like,Neutral
11995,11995,870731457362223104,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11996,11996,27526845,Non-mentioned,Like,Like,Non-mentioned,Neutral
11997,11997,2456037978,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11998,11998,1129059280576028672,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
11999,11999,1319317314,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
12000,12000,83867466,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
12001,12001,1186049094122295297,Non-mentioned,Like,Like,Non-mentioned,Neutral
12002,12002,17139674,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
12003,12003,20734258,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
12004,12004,18514207,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
12005,12005,3177539621,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
12006,12006,74441858,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
12007,12007,1220947854639976448,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
12008,12008,21487703,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
12009,12009,14665815,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
12010,12010,836618420204486658,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
12011,12011,2785770023,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
12012,12012,911264342988922880,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
12013,12013,730777572053798912,Non-mentioned,Like,Non-mentioned,Non-mentioned,Neutral
