,User ID,State,County,Trump,Biden,Democratic,Republican,State Vote,County Vote,State Vote Change,County Vote Change,Label
390,2211735352.0,D.C.,Washington,Like,Swing,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
391,800747293.0,Ohio,Franklin,Like,Like,Like,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
392,226335910.0,New York,Kings,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
393,1.197e+18,Georgia,Fulton,Like,Like,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
394,1.04113e+18,Wyoming,Hot Springs,Like,Non-mentioned,Like,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
395,913538988.0,Arizona,Yavapai,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Change,Non-change,Non-hate
396,1.10159e+18,California,Riverside,Non-mentioned,Swing,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
397,2606054280.0,Washington,King,Like,Non-mentioned,Non-mentioned,Dislike,Blue,Blue,Non-change,Non-change,Non-hate
398,14440751.0,Alabama,Madison,Like,Dislike,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
399,44940852.0,Hawaii,Honolulu,Like,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
400,1.16801e+18,New Jersey,Ocean,Like,Like,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
401,17020470.0,Virginia,Arlington,Like,Dislike,Like,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
402,142180263.0,California,Sacramento,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
403,263466372.0,Illinois,Cook,Like,Like,Non-mentioned,Like,Blue,Blue,Non-change,Non-change,Non-hate
404,38341252.0,D.C.,Washington,Like,Swing,Non-mentioned,Dislike,Blue,Blue,Non-change,Non-change,Non-hate
405,17626721.0,New Mexico,Torrance,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
406,1.21899e+18,Kansas,Decatur,Like,Swing,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
407,7.35111e+17,California,Sacramento,Like,Swing,Like,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
408,8.82069e+17,Michigan,Isabella,Like,Like,Non-mentioned,Non-mentioned,Blue,Red,Change,Non-change,Non-hate
409,3254177746.0,Kansas,Decatur,Like,Non-mentioned,Non-mentioned,Like,Red,Red,Non-change,Non-change,Non-hate
410,22006676.0,New York,Kings,Like,Dislike,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
411,808206588.0,Massachusetts,Suffolk,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
412,284631754.0,Georgia,Fulton,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
413,279605610.0,Iowa,Johnson,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
414,4742946764.0,Iowa,Ringgold,Like,Dislike,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
415,1.00378e+18,Rhode Island,Washington,Like,Like,Non-mentioned,Like,Blue,Blue,Non-change,Non-change,Non-hate
416,1086917030.0,California,Sacramento,Like,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
417,624890804.0,California,Sacramento,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
418,1.09254e+18,Texas,Tarrant,Like,Like,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Change,Non-hate
419,4849914744.0,Washington,Spokane,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
420,9.58936e+17,Virginia,Prince Edward,Like,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
421,187358026.0,Texas,Dallas,Like,Swing,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
422,17339504.0,New York,Kings,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
423,1.12693e+18,Kansas,Decatur,Like,Non-mentioned,Like,Like,Red,Red,Non-change,Non-change,Non-hate
424,1.21837e+18,North Carolina,Johnston,Like,Like,Like,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
425,242180198.0,Georgia,Gwinnett,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
426,9.57405e+17,Montana,Phillips,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
427,1.18643e+18,New York,Kings,Like,Non-mentioned,Dislike,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
428,14231681.0,New Jersey,Ocean,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
429,3291007003.0,Ohio,Lorain,Like,Like,Non-mentioned,Non-mentioned,Red,Red,Non-change,Change,Non-hate
430,2829633732.0,California,Sacramento,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
431,1111386576.0,California,San Bernardino,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
432,1.11755e+18,Pennsylvania,Centre,Like,Like,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
433,2327681706.0,Virginia,Fairfax,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
434,1.10763e+18,New York,Kings,Swing,Swing,Non-mentioned,Dislike,Blue,Blue,Non-change,Non-change,Non-hate
435,1.17289e+18,Alabama,Jefferson,Like,Swing,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
436,824553900.0,California,San Bernardino,Swing,Dislike,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
437,8.29476e+17,D.C.,Washington,Like,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
438,2615616222.0,New York,Kings,Swing,Dislike,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
439,14135401.0,Texas,Lubbock,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
440,3219503447.0,Virginia,Richmond City,Like,Dislike,Non-mentioned,Like,Blue,Blue,Non-change,Non-change,Non-hate
441,170585123.0,Florida,Polk,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
442,28112627.0,Michigan,Wayne,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
443,25094560.0,Florida,Polk,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
444,2599130093.0,Pennsylvania,Lycoming,Like,Like,Like,Non-mentioned,Blue,Red,Change,Non-change,Non-hate
445,62146278.0,Pennsylvania,Centre,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
446,2298777613.0,Alabama,DeKalb,Like,Dislike,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
447,14888942.0,Florida,Hillsborough,Like,Like,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
448,894305143.0,New York,Kings,Swing,Non-mentioned,Dislike,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
449,1.21306e+18,Texas,Dallas,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
450,512399999.0,Texas,Lamb,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
451,1.21104e+18,Washington,King,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
452,274736241.0,New York,Lewis,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
453,8.7465e+17,Ohio,Cuyahoga,Like,Like,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
454,3054073324.0,Georgia,Randolph,Like,Swing,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
455,32783701.0,South Carolina,Sumter,Like,Swing,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
456,45976067.0,Indiana,Marion,Like,Swing,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
457,128202055.0,Kansas,Decatur,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
458,2904306495.0,Texas,Dallas,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
459,70327020.0,Arizona,Yavapai,Like,Like,Non-mentioned,Non-mentioned,Blue,Red,Change,Non-change,Non-hate
460,972765841.0,Texas,Lamb,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
461,1225503144.0,Michigan,Isabella,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Change,Non-change,Non-hate
462,57094465.0,Georgia,Fulton,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
463,1613763613.0,Kansas,Decatur,Like,Dislike,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
464,3248110248.0,California,San Diego,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
465,9.71509e+17,Nevada,Washoe,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
466,1.22795e+18,Pennsylvania,Centre,Like,Like,Non-mentioned,Dislike,Blue,Blue,Change,Non-change,Non-hate
467,2395403958.0,Florida,Palm Beach,Like,Non-mentioned,Non-mentioned,Like,Red,Blue,Non-change,Non-change,Non-hate
468,17292476.0,Virginia,Augusta,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
469,92536552.0,Texas,Travis,Like,Dislike,Non-mentioned,Dislike,Red,Blue,Non-change,Non-change,Non-hate
470,1.22303e+18,Michigan,Oakland,Like,Dislike,Non-mentioned,Like,Blue,Blue,Change,Non-change,Non-hate
471,29009528.0,Georgia,Fulton,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
472,384670015.0,Wisconsin,Wood,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Change,Non-change,Non-hate
473,8.55842e+17,California,San Diego,Dislike,Dislike,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
474,36974996.0,New York,Madison,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
475,222963402.0,Texas,Coleman,Like,Like,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
476,1.00612e+18,Texas,Lamb,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
477,1415802870.0,California,San Diego,Dislike,Dislike,Non-mentioned,Like,Blue,Blue,Non-change,Non-change,Non-hate
478,1087640804.0,Pennsylvania,Lancaster,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Change,Non-change,Non-hate
479,16235283.0,D.C.,Washington,Swing,Swing,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
480,1.20184e+18,Kansas,Decatur,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
481,34980015.0,New Jersey,Ocean,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
482,510672070.0,New York,Madison,Dislike,Dislike,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
483,1.10639e+18,Alabama,Butler,Like,Like,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
484,83676345.0,New Jersey,Ocean,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
485,730873926.0,Florida,Polk,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
486,948226148.0,Washington,King,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
487,9.10381e+17,Ohio,Athens,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
488,102169281.0,Utah,Sanpete,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
489,1365328670.0,New York,Madison,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
490,1018128739.0,Florida,Polk,Like,Dislike,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
491,368716730.0,California,San Diego,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
492,7.50349e+17,New Jersey,Ocean,Like,Dislike,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
493,8.55084e+17,Tennessee,Claiborne,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
494,1.20983e+18,New Jersey,Ocean,Like,Swing,Like,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
495,1.1131e+18,Minnesota,Hennepin,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
496,38608759.0,Texas,Guadalupe,Like,Dislike,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
497,16529535.0,California,San Diego,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
498,3196518485.0,New York,Madison,Dislike,Swing,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
499,27868291.0,Kansas,Decatur,Like,Swing,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
500,2254405676.0,Tennessee,Montgomery,Like,Like,Dislike,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
501,121812623.0,North Carolina,Chatham,Like,Non-mentioned,Dislike,Like,Red,Blue,Non-change,Non-change,Non-hate
502,36545901.0,California,San Diego,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
503,20509817.0,Ohio,Sandusky,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
504,237425641.0,New York,Madison,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
505,2197363602.0,Oregon,Multnomah,Like,Dislike,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
506,1.22051e+18,Pennsylvania,Philadelphia,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
507,227277188.0,New York,Madison,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
508,232388538.0,Florida,Miami-Dade,Like,Like,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
509,1.03819e+18,Maryland,Anne Arundel,Like,Dislike,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
510,7.72548e+17,Montana,Fergus,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
511,2693318461.0,Pennsylvania,Allegheny,Like,Like,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
512,21875661.0,New Jersey,Passaic,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
513,2178219873.0,Illinois,Cook,Like,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
514,1.02684e+18,Massachusetts,Suffolk,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
515,3009625184.0,Arizona,Maricopa,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Change,Change,Non-hate
516,36686225.0,Washington,Cowlitz,Like,Dislike,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
517,34078447.0,Wisconsin,Dane,Like,Swing,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
518,4490069787.0,Pennsylvania,Allegheny,Like,Like,Non-mentioned,Like,Blue,Blue,Change,Non-change,Non-hate
519,1.17259e+18,Texas,Collin,Like,Like,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
520,1345886311.0,Kansas,Decatur,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
521,713099042.0,Virginia,Fredericksburg City,Like,Swing,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
522,1.09043e+18,California,San Diego,Like,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
523,1132622790.0,Michigan,Isabella,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Change,Non-change,Non-hate
524,14311775.0,Missouri,Jackson,Like,Non-mentioned,Dislike,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
525,7.326e+17,California,San Diego,Like,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
526,118113932.0,Hawaii,Honolulu,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
527,8.94794e+17,D.C.,Washington,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
528,38341252.0,Washington,Chelan,Like,Swing,Non-mentioned,Dislike,Blue,Red,Non-change,Non-change,Non-hate
529,1895332513.0,D.C.,Washington,Swing,Swing,Non-mentioned,Dislike,Blue,Blue,Non-change,Non-change,Non-hate
530,349261262.0,California,San Diego,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
531,344480141.0,Wisconsin,Milwaukee,Like,Dislike,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
532,8.40497e+17,Connecticut,Fairfield,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
533,1.08932e+18,D.C.,Washington,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
534,49649646.0,South Carolina,Greenville,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
535,3258218689.0,D.C.,Washington,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
536,1.14424e+18,Kentucky,Jefferson,Like,Non-mentioned,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
537,27969983.0,Arizona,Coconino,Swing,Swing,Dislike,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
538,942430110.0,Kansas,Decatur,Swing,Dislike,Like,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
539,118619207.0,California,San Diego,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
540,7.26898e+17,Florida,Polk,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
541,8.25768e+17,D.C.,Washington,Non-mentioned,Swing,Like,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
542,148465916.0,New York,Madison,Like,Non-mentioned,Non-mentioned,Dislike,Blue,Red,Non-change,Non-change,Non-hate
543,19175507.0,New Mexico,Santa Fe,Swing,Swing,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
544,1.00506e+18,New Jersey,Cape May,Swing,Swing,Non-mentioned,Dislike,Blue,Red,Non-change,Non-change,Non-hate
545,1.23766e+18,Kansas,Decatur,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
546,9.27362e+17,California,San Diego,Like,Swing,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
547,7.78766e+17,New York,Madison,Like,Dislike,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
548,8.56729e+17,Kansas,Decatur,Swing,Swing,Swing,Swing,Red,Red,Non-change,Non-change,Non-hate
549,121969748.0,California,San Diego,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
550,9.11985e+17,California,San Diego,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
551,31924521.0,New York,Madison,Like,Non-mentioned,Like,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
552,9.27075e+17,California,San Diego,Swing,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
553,795950863.0,Ohio,Jefferson,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
554,8.15976e+17,New York,Madison,Like,Like,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
555,125774271.0,New Jersey,Atlantic,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
556,24191746.0,New York,Madison,Like,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
557,4064331736.0,Texas,Lamb,Swing,Swing,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
558,56771359.0,Pennsylvania,Chester,Swing,Swing,Like,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
559,46997834.0,New York,Madison,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
560,14964379.0,Kansas,Decatur,Swing,Swing,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
561,24003935.0,California,San Diego,Non-mentioned,Dislike,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
562,2718945878.0,California,San Luis Obispo,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
563,9.6196e+17,Massachusetts,Worcester,Swing,Non-mentioned,Non-mentioned,Like,Blue,Blue,Non-change,Non-change,Non-hate
564,1.21825e+18,Georgia,Chatham,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
565,818206134.0,Minnesota,Morrison,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
566,9.72922e+17,Georgia,Cherokee,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Change,Non-change,Non-hate
567,2988579753.0,Kansas,Decatur,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
568,8.33516e+17,Virginia,Prince Edward,Swing,Swing,Like,Like,Blue,Blue,Non-change,Non-change,Non-hate
569,374853540.0,Pennsylvania,Cumberland,Swing,Swing,Non-mentioned,Non-mentioned,Blue,Red,Change,Non-change,Non-hate
570,2204032170.0,Kansas,Decatur,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
571,1.15805e+18,D.C.,Washington,Swing,Swing,Non-mentioned,Like,Blue,Blue,Non-change,Non-change,Non-hate
572,482463552.0,Connecticut,Hartford,Swing,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
573,408493080.0,Kansas,Decatur,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
574,1708124538.0,New York,Madison,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
575,1.15121e+18,New York,Madison,Swing,Swing,Dislike,Like,Blue,Red,Non-change,Non-change,Non-hate
576,1.091e+18,Michigan,Wexford,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Change,Non-change,Non-hate
577,8.78071e+17,New York,Madison,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
578,9.11369e+17,Kansas,Decatur,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
579,9.09537e+17,Texas,Coleman,Swing,Swing,Dislike,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
580,141263188.0,North Carolina,Chatham,Swing,Non-mentioned,Like,Like,Red,Blue,Non-change,Non-change,Non-hate
581,2750490678.0,California,San Mateo,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
582,9.61915e+17,Kansas,Decatur,Swing,Like,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
583,81032076.0,South Carolina,Richland,Swing,Swing,Like,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
584,61681958.0,New York,Madison,Swing,Like,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
585,416695769.0,Alabama,Shelby,Swing,Dislike,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
586,1.07841e+18,New Jersey,Bergen,Swing,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
587,1.10496e+18,New York,Madison,Swing,Swing,Non-mentioned,Non-mentioned,Blue,Red,Non-change,Non-change,Non-hate
588,1472820654.0,Kansas,Decatur,Swing,Like,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
589,9.75195e+17,Kansas,Decatur,Swing,Like,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
590,1.15225e+18,Michigan,Kent,Swing,Swing,Non-mentioned,Non-mentioned,Blue,Blue,Change,Change,Non-hate
591,1.24093e+18,Alabama,Shelby,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
592,94024072.0,Indiana,Wabash,Swing,Like,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
593,75911307.0,Florida,Polk,Swing,Swing,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
594,513996411.0,Ohio,Licking,Swing,Swing,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
595,1863750709.0,Kansas,Decatur,Swing,Like,Non-mentioned,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
596,1479641372.0,Michigan,Washtenaw,Swing,Swing,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
597,8.9034e+17,Texas,Dallas,Swing,Like,Non-mentioned,Non-mentioned,Red,Blue,Non-change,Non-change,Non-hate
598,1.04137e+18,Ohio,Licking,Swing,Swing,Dislike,Non-mentioned,Red,Red,Non-change,Non-change,Non-hate
599,16524567.0,Pennsylvania,Allegheny,Swing,Like,Non-mentioned,Non-mentioned,Blue,Blue,Change,Non-change,Non-hate
600,8.26545e+17,Hawaii,Honolulu,Swing,Like,Non-mentioned,Non-mentioned,Blue,Blue,Non-change,Non-change,Non-hate
601,7.50495e+17,Michigan,Kent,Swing,Swing,Non-mentioned,Non-mentioned,Blue,Blue,Change,Change,Non-hate
