,Election Year,State,State Vote,County,County Vote
1285,2016,Minnesota,Blue,Anoka,Red
1286,2016,Minnesota,Blue,Becker,Red
1287,2016,Minnesota,Blue,Beltrami,Red
1288,2016,Minnesota,Blue,Benton,Red
1289,2016,Minnesota,Blue,Big Stone,Red
1290,2016,Minnesota,Blue,Blue Earth,Red
1291,2016,Minnesota,Blue,Brown,Red
1292,2016,Minnesota,Blue,Carlton,Blue
1293,2016,Minnesota,Blue,Carver,Red
1294,2016,Minnesota,Blue,Cass,Red
1295,2016,Minnesota,Blue,Chippewa,Red
1296,2016,Minnesota,Blue,Chisago,Red
1297,2016,Minnesota,Blue,Clay,Red
1298,2016,Minnesota,Blue,Clearwater,Red
1299,2016,Minnesota,Blue,Cook,Blue
1300,2016,Minnesota,Blue,Cottonwood,Red
1301,2016,Minnesota,Blue,Crow Wing,Red
1302,2016,Minnesota,Blue,Dakota,Blue
1303,2016,Minnesota,Blue,Dodge,Red
1304,2016,Minnesota,Blue,Douglas,Red
1305,2016,Minnesota,Blue,Faribault,Red
1306,2016,Minnesota,Blue,Fillmore,Red
1307,2016,Minnesota,Blue,Freeborn,Red
1308,2016,Minnesota,Blue,Goodhue,Red
1309,2016,Minnesota,Blue,Grant,Red
1310,2016,Minnesota,Blue,Hennepin,Blue
1311,2016,Minnesota,Blue,Houston,Red
1312,2016,Minnesota,Blue,Hubbard,Red
1313,2016,Minnesota,Blue,Isanti,Red
1314,2016,Minnesota,Blue,Itasca,Red
1315,2016,Minnesota,Blue,Jackson,Red
1316,2016,Minnesota,Blue,Kanabec,Red
1317,2016,Minnesota,Blue,Kandiyohi,Red
1318,2016,Minnesota,Blue,Kittson,Red
1319,2016,Minnesota,Blue,Koochiching,Red
1320,2016,Minnesota,Blue,Lac Qui Parle,Red
1321,2016,Minnesota,Blue,Lake,Blue
1322,2016,Minnesota,Blue,Lake of the Woods,Red
1323,2016,Minnesota,Blue,Le Sueur,Red
1324,2016,Minnesota,Blue,Lincoln,Red
1325,2016,Minnesota,Blue,Lyon,Red
1326,2016,Minnesota,Blue,McLeod,Red
1327,2016,Minnesota,Blue,Mahnomen,Red
1328,2016,Minnesota,Blue,Marshall,Red
1329,2016,Minnesota,Blue,Martin,Red
1330,2016,Minnesota,Blue,Meeker,Red
1331,2016,Minnesota,Blue,Mille Lacs,Red
1332,2016,Minnesota,Blue,Morrison,Red
1333,2016,Minnesota,Blue,Mower,Red
1334,2016,Minnesota,Blue,Murray,Red
1335,2016,Minnesota,Blue,Nicollet,Red
1336,2016,Minnesota,Blue,Nobles,Red
1337,2016,Minnesota,Blue,Norman,Red
1338,2016,Minnesota,Blue,Olmsted,Blue
1339,2016,Minnesota,Blue,Otter Tail,Red
1340,2016,Minnesota,Blue,Pennington,Red
1341,2016,Minnesota,Blue,Pine,Red
1342,2016,Minnesota,Blue,Pipestone,Red
1343,2016,Minnesota,Blue,Polk,Red
1344,2016,Minnesota,Blue,Pope,Red
1345,2016,Minnesota,Blue,Ramsey,Blue
1346,2016,Minnesota,Blue,Red Lake,Red
1347,2016,Minnesota,Blue,Redwood,Red
1348,2016,Minnesota,Blue,Renville,Red
1349,2016,Minnesota,Blue,Rice,Red
1350,2016,Minnesota,Blue,Rock,Red
1351,2016,Minnesota,Blue,Roseau,Red
1352,2016,Minnesota,Blue,Saint Louis,Blue
1353,2016,Minnesota,Blue,Scott,Red
1354,2016,Minnesota,Blue,Sherburne,Red
1355,2016,Minnesota,Blue,Sibley,Red
1356,2016,Minnesota,Blue,Stearns,Red
1357,2016,Minnesota,Blue,Steele,Red
1358,2016,Minnesota,Blue,Stevens,Red
1359,2016,Minnesota,Blue,Swift,Red
1360,2016,Minnesota,Blue,Todd,Red
1361,2016,Minnesota,Blue,Traverse,Red
1362,2016,Minnesota,Blue,Wabasha,Red
1363,2016,Minnesota,Blue,Wadena,Red
1364,2016,Minnesota,Blue,Waseca,Red
1365,2016,Minnesota,Blue,Washington,Blue
1366,2016,Minnesota,Blue,Watonwan,Red
1367,2016,Minnesota,Blue,Wilkin,Red
1368,2016,Minnesota,Blue,Winona,Red
1369,2016,Minnesota,Blue,Wright,Red
1370,2016,Minnesota,Blue,Yellow Medicine,Red
1371,2016,Mississippi,Red,Adams,Blue
1372,2016,Mississippi,Red,Alcorn,Red
1373,2016,Mississippi,Red,Amite,Red
1374,2016,Mississippi,Red,Attala,Red
1375,2016,Mississippi,Red,Benton,Red
1376,2016,Mississippi,Red,Bolivar,Blue
1377,2016,Mississippi,Red,Calhoun,Red
1378,2016,Mississippi,Red,Carroll,Red
1379,2016,Mississippi,Red,Chickasaw,Red
1380,2016,Mississippi,Red,Choctaw,Red
1381,2016,Mississippi,Red,Claiborne,Blue
1382,2016,Mississippi,Red,Clarke,Red
1383,2016,Mississippi,Red,Clay,Blue
1384,2016,Mississippi,Red,Coahoma,Blue
1385,2016,Mississippi,Red,Copiah,Blue
1386,2016,Mississippi,Red,Covington,Red
1387,2016,Mississippi,Red,DeSoto,Red
1388,2016,Mississippi,Red,Forrest,Red
1389,2016,Mississippi,Red,Franklin,Red
1390,2016,Mississippi,Red,George,Red
1391,2016,Mississippi,Red,Greene,Red
1392,2016,Mississippi,Red,Grenada,Red
1393,2016,Mississippi,Red,Hancock,Red
1394,2016,Mississippi,Red,Harrison,Red
1395,2016,Mississippi,Red,Hinds,Blue
1396,2016,Mississippi,Red,Holmes,Blue
1397,2016,Mississippi,Red,Humphreys,Blue
1398,2016,Mississippi,Red,Issaquena,Blue
1399,2016,Mississippi,Red,Itawamba,Red
1400,2016,Mississippi,Red,Jackson,Red
1401,2016,Mississippi,Red,Jasper,Blue
1402,2016,Mississippi,Red,Jefferson,Blue
1403,2016,Mississippi,Red,Jefferson Davis,Blue
1404,2016,Mississippi,Red,Jones,Red
1405,2016,Mississippi,Red,Kemper,Blue
1406,2016,Mississippi,Red,Lafayette,Red
1407,2016,Mississippi,Red,Lamar,Red
1408,2016,Mississippi,Red,Lauderdale,Red
1409,2016,Mississippi,Red,Lawrence,Red
1410,2016,Mississippi,Red,Leake,Red
1411,2016,Mississippi,Red,Lee,Red
1412,2016,Mississippi,Red,Leflore,Blue
1413,2016,Mississippi,Red,Lincoln,Red
1414,2016,Mississippi,Red,Lowndes,Red
1415,2016,Mississippi,Red,Madison,Red
1416,2016,Mississippi,Red,Marion,Red
1417,2016,Mississippi,Red,Marshall,Blue
1418,2016,Mississippi,Red,Monroe,Red
1419,2016,Mississippi,Red,Montgomery,Red
1420,2016,Mississippi,Red,Neshoba,Red
1421,2016,Mississippi,Red,Newton,Red
1422,2016,Mississippi,Red,Noxubee,Blue
1423,2016,Mississippi,Red,Oktibbeha,Blue
1424,2016,Mississippi,Red,Panola,Red
1425,2016,Mississippi,Red,Pearl River,Red
1426,2016,Mississippi,Red,Perry,Red
1427,2016,Mississippi,Red,Pike,Blue
1428,2016,Mississippi,Red,Pontotoc,Red
1429,2016,Mississippi,Red,Prentiss,Red
1430,2016,Mississippi,Red,Quitman,Blue
1431,2016,Mississippi,Red,Rankin,Red
1432,2016,Mississippi,Red,Scott,Red
1433,2016,Mississippi,Red,Sharkey,Blue
1434,2016,Mississippi,Red,Simpson,Red
1435,2016,Mississippi,Red,Smith,Red
1436,2016,Mississippi,Red,Stone,Red
1437,2016,Mississippi,Red,Sunflower,Blue
1438,2016,Mississippi,Red,Tallahatchie,Blue
1439,2016,Mississippi,Red,Tate,Red
1440,2016,Mississippi,Red,Tippah,Red
1441,2016,Mississippi,Red,Tishomingo,Red
1442,2016,Mississippi,Red,Tunica,Blue
1443,2016,Mississippi,Red,Union,Red
1444,2016,Mississippi,Red,Walthall,Red
1445,2016,Mississippi,Red,Warren,Red
1446,2016,Mississippi,Red,Washington,Blue
1447,2016,Mississippi,Red,Wayne,Red
1448,2016,Mississippi,Red,Webster,Red
1449,2016,Mississippi,Red,Wilkinson,Blue
1450,2016,Mississippi,Red,Winston,Red
1451,2016,Mississippi,Red,Yalobusha,Red
1452,2016,Mississippi,Red,Yazoo,Blue
1453,2016,Missouri,Red,Adair,Red
1454,2016,Missouri,Red,Andrew,Red
1455,2016,Missouri,Red,Atchison,Red
1456,2016,Missouri,Red,Audrain,Red
1457,2016,Missouri,Red,Barry,Red
1458,2016,Missouri,Red,Barton,Red
1459,2016,Missouri,Red,Bates,Red
1460,2016,Missouri,Red,Benton,Red
1461,2016,Missouri,Red,Bollinger,Red
1462,2016,Missouri,Red,Boone,Blue
1463,2016,Missouri,Red,Buchanan,Red
1464,2016,Missouri,Red,Butler,Red
1465,2016,Missouri,Red,Caldwell,Red
1466,2016,Missouri,Red,Callaway,Red
1467,2016,Missouri,Red,Camden,Red
1468,2016,Missouri,Red,Cape Girardeau,Red
1469,2016,Missouri,Red,Carroll,Red
1470,2016,Missouri,Red,Carter,Red
1471,2016,Missouri,Red,Cass,Red
1472,2016,Missouri,Red,Cedar,Red
1473,2016,Missouri,Red,Chariton,Red
1474,2016,Missouri,Red,Christian,Red
1475,2016,Missouri,Red,Clark,Red
1476,2016,Missouri,Red,Clay,Red
1477,2016,Missouri,Red,Clinton,Red
1478,2016,Missouri,Red,Cole,Red
1479,2016,Missouri,Red,Cooper,Red
1480,2016,Missouri,Red,Crawford,Red
1481,2016,Missouri,Red,Dade,Red
1482,2016,Missouri,Red,Dallas,Red
1483,2016,Missouri,Red,Daviess,Red
1484,2016,Missouri,Red,DeKalb,Red
1485,2016,Missouri,Red,Dent,Red
1486,2016,Missouri,Red,Douglas,Red
1487,2016,Missouri,Red,Dunklin,Red
1488,2016,Missouri,Red,Franklin,Red
1489,2016,Missouri,Red,Gasconade,Red
1490,2016,Missouri,Red,Gentry,Red
1491,2016,Missouri,Red,Greene,Red
1492,2016,Missouri,Red,Grundy,Red
1493,2016,Missouri,Red,Harrison,Red
1494,2016,Missouri,Red,Henry,Red
1495,2016,Missouri,Red,Hickory,Red
1496,2016,Missouri,Red,Holt,Red
1497,2016,Missouri,Red,Howard,Red
1498,2016,Missouri,Red,Howell,Red
1499,2016,Missouri,Red,Iron,Red
1500,2016,Missouri,Red,Jackson,Red
1501,2016,Missouri,Red,Jasper,Red
1502,2016,Missouri,Red,Jefferson,Red
1503,2016,Missouri,Red,Johnson,Red
1504,2016,Missouri,Red,Knox,Red
1505,2016,Missouri,Red,Laclede,Red
1506,2016,Missouri,Red,Lafayette,Red
1507,2016,Missouri,Red,Lawrence,Red
1508,2016,Missouri,Red,Lewis,Red
1509,2016,Missouri,Red,Lincoln,Red
1510,2016,Missouri,Red,Linn,Red
1511,2016,Missouri,Red,Livingston,Red
1512,2016,Missouri,Red,McDonald,Red
1513,2016,Missouri,Red,Macon,Red
1514,2016,Missouri,Red,Madison,Red
1515,2016,Missouri,Red,Maries,Red
1516,2016,Missouri,Red,Marion,Red
1517,2016,Missouri,Red,Mercer,Red
1518,2016,Missouri,Red,Miller,Red
1519,2016,Missouri,Red,Mississippi,Red
1520,2016,Missouri,Red,Moniteau,Red
1521,2016,Missouri,Red,Monroe,Red
1522,2016,Missouri,Red,Montgomery,Red
1523,2016,Missouri,Red,Morgan,Red
1524,2016,Missouri,Red,New Madrid,Red
1525,2016,Missouri,Red,Newton,Red
1526,2016,Missouri,Red,Nodaway,Red
1527,2016,Missouri,Red,Oregon,Red
1528,2016,Missouri,Red,Osage,Red
1529,2016,Missouri,Red,Ozark,Red
1530,2016,Missouri,Red,Pemiscot,Red
1531,2016,Missouri,Red,Perry,Red
1532,2016,Missouri,Red,Pettis,Red
1533,2016,Missouri,Red,Phelps,Red
1534,2016,Missouri,Red,Pike,Red
1535,2016,Missouri,Red,Platte,Red
1536,2016,Missouri,Red,Polk,Red
1537,2016,Missouri,Red,Pulaski,Red
1538,2016,Missouri,Red,Putnam,Red
1539,2016,Missouri,Red,Ralls,Red
1540,2016,Missouri,Red,Randolph,Red
1541,2016,Missouri,Red,Ray,Red
1542,2016,Missouri,Red,Reynolds,Red
1543,2016,Missouri,Red,Ripley,Red
1544,2016,Missouri,Red,St. Charles,Red
1545,2016,Missouri,Red,St. Clair,Red
1546,2016,Missouri,Red,Ste. Genevieve,Red
1547,2016,Missouri,Red,St. Francois,Red
1548,2016,Missouri,Red,St. Louis County,Blue
1549,2016,Missouri,Red,Saline,Red
1550,2016,Missouri,Red,Schuyler,Red
1551,2016,Missouri,Red,Scotland,Red
1552,2016,Missouri,Red,Scott,Red
1553,2016,Missouri,Red,Shannon,Red
1554,2016,Missouri,Red,Shelby,Red
1555,2016,Missouri,Red,Stoddard,Red
1556,2016,Missouri,Red,Stone,Red
1557,2016,Missouri,Red,Sullivan,Red
1558,2016,Missouri,Red,Taney,Red
1559,2016,Missouri,Red,Texas,Red
1560,2016,Missouri,Red,Vernon,Red
1561,2016,Missouri,Red,Warren,Red
1562,2016,Missouri,Red,Washington,Red
1563,2016,Missouri,Red,Wayne,Red
1564,2016,Missouri,Red,Webster,Red
1565,2016,Missouri,Red,Worth,Red
1566,2016,Missouri,Red,Wright,Red
1567,2016,Missouri,Red,St. Louis City,Blue
1568,2016,Montana,Red,Beaverhead,Red
1569,2016,Montana,Red,Big Horn,Blue
1570,2016,Montana,Red,Blaine,Red
1571,2016,Montana,Red,Broadwater,Red
1572,2016,Montana,Red,Carbon,Red
1573,2016,Montana,Red,Carter,Red
1574,2016,Montana,Red,Cascade,Red
1575,2016,Montana,Red,Chouteau,Red
1576,2016,Montana,Red,Custer,Red
1577,2016,Montana,Red,Daniels,Red
1578,2016,Montana,Red,Dawson,Red
1579,2016,Montana,Red,Deer Lodge,Blue
1580,2016,Montana,Red,Fallon,Red
1581,2016,Montana,Red,Fergus,Red
1582,2016,Montana,Red,Flathead,Red
1583,2016,Montana,Red,Gallatin,Blue
1584,2016,Montana,Red,Garfield,Red
1585,2016,Montana,Red,Glacier,Blue
1586,2016,Montana,Red,Golden Valley,Red
1587,2016,Montana,Red,Granite,Red
1588,2016,Montana,Red,Hill,Red
1589,2016,Montana,Red,Jefferson,Red
1590,2016,Montana,Red,Judith Basin,Red
1591,2016,Montana,Red,Lake,Red
1592,2016,Montana,Red,Lewis and Clark,Red
1593,2016,Montana,Red,Liberty,Red
1594,2016,Montana,Red,Lincoln,Red
1595,2016,Montana,Red,McCone,Red
1596,2016,Montana,Red,Madison,Red
1597,2016,Montana,Red,Meagher,Red
1598,2016,Montana,Red,Mineral,Red
1599,2016,Montana,Red,Missoula,Blue
1600,2016,Montana,Red,Musselshell,Red
1601,2016,Montana,Red,Park,Red
1602,2016,Montana,Red,Petroleum,Red
1603,2016,Montana,Red,Phillips,Red
1604,2016,Montana,Red,Pondera,Red
1605,2016,Montana,Red,Powder River,Red
1606,2016,Montana,Red,Powell,Red
1607,2016,Montana,Red,Prairie,Red
1608,2016,Montana,Red,Ravalli,Red
1609,2016,Montana,Red,Richland,Red
1610,2016,Montana,Red,Roosevelt,Red
1611,2016,Montana,Red,Rosebud,Red
1612,2016,Montana,Red,Sanders,Red
1613,2016,Montana,Red,Sheridan,Red
1614,2016,Montana,Red,Silver Bow,Blue
1615,2016,Montana,Red,Stillwater,Red
1616,2016,Montana,Red,Sweet Grass,Red
1617,2016,Montana,Red,Teton,Red
1618,2016,Montana,Red,Toole,Red
1619,2016,Montana,Red,Treasure,Red
1620,2016,Montana,Red,Valley,Red
1621,2016,Montana,Red,Wheatland,Red
1622,2016,Montana,Red,Wibaux,Red
1623,2016,Montana,Red,Yellowstone,Red
1624,2016,Nebraska,Red,Adams,Red
1625,2016,Nebraska,Red,Antelope,Red
1626,2016,Nebraska,Red,Arthur,Red
1627,2016,Nebraska,Red,Banner,Red
1628,2016,Nebraska,Red,Blaine,Red
1629,2016,Nebraska,Red,Boone,Red
1630,2016,Nebraska,Red,Box Butte,Red
1631,2016,Nebraska,Red,Boyd,Red
1632,2016,Nebraska,Red,Brown,Red
1633,2016,Nebraska,Red,Buffalo,Red
1634,2016,Nebraska,Red,Burt,Red
1635,2016,Nebraska,Red,Butler,Red
1636,2016,Nebraska,Red,Cass,Red
1637,2016,Nebraska,Red,Cedar,Red
1638,2016,Nebraska,Red,Chase,Red
1639,2016,Nebraska,Red,Cherry,Red
1640,2016,Nebraska,Red,Cheyenne,Red
1641,2016,Nebraska,Red,Clay,Red
1642,2016,Nebraska,Red,Colfax,Red
1643,2016,Nebraska,Red,Cuming,Red
1644,2016,Nebraska,Red,Custer,Red
1645,2016,Nebraska,Red,Dakota,Red
1646,2016,Nebraska,Red,Dawes,Red
1647,2016,Nebraska,Red,Dawson,Red
1648,2016,Nebraska,Red,Deuel,Red
1649,2016,Nebraska,Red,Dixon,Red
1650,2016,Nebraska,Red,Dodge,Red
1651,2016,Nebraska,Red,Douglas,Blue
1652,2016,Nebraska,Red,Dundy,Red
1653,2016,Nebraska,Red,Fillmore,Red
1654,2016,Nebraska,Red,Franklin,Red
1655,2016,Nebraska,Red,Frontier,Red
1656,2016,Nebraska,Red,Furnas,Red
1657,2016,Nebraska,Red,Gage,Red
1658,2016,Nebraska,Red,Garden,Red
1659,2016,Nebraska,Red,Garfield,Red
1660,2016,Nebraska,Red,Gosper,Red
1661,2016,Nebraska,Red,Grant,Red
1662,2016,Nebraska,Red,Greeley,Red
1663,2016,Nebraska,Red,Hall,Red
1664,2016,Nebraska,Red,Hamilton,Red
1665,2016,Nebraska,Red,Harlan,Red
1666,2016,Nebraska,Red,Hayes,Red
1667,2016,Nebraska,Red,Hitchcock,Red
1668,2016,Nebraska,Red,Holt,Red
1669,2016,Nebraska,Red,Hooker,Red
1670,2016,Nebraska,Red,Howard,Red
1671,2016,Nebraska,Red,Jefferson,Red
1672,2016,Nebraska,Red,Johnson,Red
1673,2016,Nebraska,Red,Kearney,Red
1674,2016,Nebraska,Red,Keith,Red
1675,2016,Nebraska,Red,Keya Paha,Red
1676,2016,Nebraska,Red,Kimball,Red
1677,2016,Nebraska,Red,Knox,Red
1678,2016,Nebraska,Red,Lancaster,Blue
1679,2016,Nebraska,Red,Lincoln,Red
1680,2016,Nebraska,Red,Logan,Red
1681,2016,Nebraska,Red,Loup,Red
1682,2016,Nebraska,Red,McPherson,Red
1683,2016,Nebraska,Red,Madison,Red
1684,2016,Nebraska,Red,Merrick,Red
1685,2016,Nebraska,Red,Morrill,Red
1686,2016,Nebraska,Red,Nance,Red
1687,2016,Nebraska,Red,Nemaha,Red
1688,2016,Nebraska,Red,Nuckolls,Red
1689,2016,Nebraska,Red,Otoe,Red
1690,2016,Nebraska,Red,Pawnee,Red
1691,2016,Nebraska,Red,Perkins,Red
1692,2016,Nebraska,Red,Phelps,Red
1693,2016,Nebraska,Red,Pierce,Red
1694,2016,Nebraska,Red,Platte,Red
1695,2016,Nebraska,Red,Polk,Red
1696,2016,Nebraska,Red,Red Willow,Red
1697,2016,Nebraska,Red,Richardson,Red
1698,2016,Nebraska,Red,Rock,Red
1699,2016,Nebraska,Red,Saline,Red
1700,2016,Nebraska,Red,Sarpy,Red
1701,2016,Nebraska,Red,Saunders,Red
1702,2016,Nebraska,Red,Scotts Bluff,Red
1703,2016,Nebraska,Red,Seward,Red
1704,2016,Nebraska,Red,Sheridan,Red
1705,2016,Nebraska,Red,Sherman,Red
1706,2016,Nebraska,Red,Sioux,Red
1707,2016,Nebraska,Red,Stanton,Red
1708,2016,Nebraska,Red,Thayer,Red
1709,2016,Nebraska,Red,Thomas,Red
1710,2016,Nebraska,Red,Thurston,Red
1711,2016,Nebraska,Red,Valley,Red
1712,2016,Nebraska,Red,Washington,Red
1713,2016,Nebraska,Red,Wayne,Red
1714,2016,Nebraska,Red,Webster,Red
1715,2016,Nebraska,Red,Wheeler,Red
1716,2016,Nebraska,Red,York,Red
1717,2016,Nevada,Blue,Churchill,Red
1718,2016,Nevada,Blue,Clark,Blue
1719,2016,Nevada,Blue,Douglas,Red
1720,2016,Nevada,Blue,Elko,Red
1721,2016,Nevada,Blue,Esmeralda,Red
1722,2016,Nevada,Blue,Eureka,Red
1723,2016,Nevada,Blue,Humboldt,Red
1724,2016,Nevada,Blue,Lander,Red
1725,2016,Nevada,Blue,Lincoln,Red
1726,2016,Nevada,Blue,Lyon,Red
1727,2016,Nevada,Blue,Mineral,Red
1728,2016,Nevada,Blue,Nye,Red
1729,2016,Nevada,Blue,Pershing,Red
1730,2016,Nevada,Blue,Storey,Red
1731,2016,Nevada,Blue,Washoe,Blue
1732,2016,Nevada,Blue,White Pine,Red
1733,2016,Nevada,Blue,Carson City,Red
1734,2016,New Hampshire,Blue,Belknap,Red
1735,2016,New Hampshire,Blue,Carroll,Red
1736,2016,New Hampshire,Blue,Cheshire,Blue
1737,2016,New Hampshire,Blue,Coos,Red
1738,2016,New Hampshire,Blue,Grafton,Blue
1739,2016,New Hampshire,Blue,Hillsborough,Red
1740,2016,New Hampshire,Blue,Merrimack,Blue
1741,2016,New Hampshire,Blue,Rockingham,Red
1742,2016,New Hampshire,Blue,Strafford,Blue
1743,2016,New Hampshire,Blue,Sullivan,Red
1744,2016,New Jersey,Blue,Atlantic,Blue
1745,2016,New Jersey,Blue,Bergen,Blue
1746,2016,New Jersey,Blue,Burlington,Blue
1747,2016,New Jersey,Blue,Camden,Blue
1748,2016,New Jersey,Blue,Cape May,Red
1749,2016,New Jersey,Blue,Cumberland,Blue
1750,2016,New Jersey,Blue,Essex,Blue
1751,2016,New Jersey,Blue,Gloucester,Red
1752,2016,New Jersey,Blue,Hudson,Blue
1753,2016,New Jersey,Blue,Hunterdon,Red
1754,2016,New Jersey,Blue,Mercer,Blue
1755,2016,New Jersey,Blue,Middlesex,Blue
1756,2016,New Jersey,Blue,Monmouth,Red
1757,2016,New Jersey,Blue,Morris,Red
1758,2016,New Jersey,Blue,Ocean,Red
1759,2016,New Jersey,Blue,Passaic,Blue
1760,2016,New Jersey,Blue,Salem,Red
1761,2016,New Jersey,Blue,Somerset,Blue
1762,2016,New Jersey,Blue,Sussex,Red
1763,2016,New Jersey,Blue,Union,Blue
1764,2016,New Jersey,Blue,Warren,Red
1765,2016,New Mexico,Blue,Bernalillo,Blue
1766,2016,New Mexico,Blue,Catron,Red
1767,2016,New Mexico,Blue,Chaves,Red
1768,2016,New Mexico,Blue,Cibola,Blue
1769,2016,New Mexico,Blue,Colfax,Red
1770,2016,New Mexico,Blue,Curry,Red
1771,2016,New Mexico,Blue,De Baca,Red
1772,2016,New Mexico,Blue,Dona Ana,Blue
1773,2016,New Mexico,Blue,Eddy,Red
1774,2016,New Mexico,Blue,Grant,Blue
1775,2016,New Mexico,Blue,Guadalupe,Blue
1776,2016,New Mexico,Blue,Harding,Red
1777,2016,New Mexico,Blue,Hidalgo,Red
1778,2016,New Mexico,Blue,Lea,Red
1779,2016,New Mexico,Blue,Lincoln,Red
1780,2016,New Mexico,Blue,Los Alamos,Blue
1781,2016,New Mexico,Blue,Luna,Red
1782,2016,New Mexico,Blue,McKinley,Blue
1783,2016,New Mexico,Blue,Mora,Blue
1784,2016,New Mexico,Blue,Otero,Red
1785,2016,New Mexico,Blue,Quay,Red
1786,2016,New Mexico,Blue,Rio Arriba,Blue
1787,2016,New Mexico,Blue,Roosevelt,Red
1788,2016,New Mexico,Blue,Sandoval,Blue
1789,2016,New Mexico,Blue,San Juan,Red
1790,2016,New Mexico,Blue,San Miguel,Blue
1791,2016,New Mexico,Blue,Santa Fe,Blue
1792,2016,New Mexico,Blue,Sierra,Red
1793,2016,New Mexico,Blue,Socorro,Blue
1794,2016,New Mexico,Blue,Taos,Blue
1795,2016,New Mexico,Blue,Torrance,Red
1796,2016,New Mexico,Blue,Union,Red
1797,2016,New Mexico,Blue,Valencia,Red
1798,2016,Missouri,Red,Kansas City,Blue
1799,2016,New York,Blue,Albany,Blue
1800,2016,New York,Blue,Allegany,Red
1801,2016,New York,Blue,Bronx,Blue
1802,2016,New York,Blue,Broome,Red
1803,2016,New York,Blue,Cattaraugus,Red
1804,2016,New York,Blue,Cayuga,Red
1805,2016,New York,Blue,Chautauqua,Red
1806,2016,New York,Blue,Chemung,Red
1807,2016,New York,Blue,Chenango,Red
1808,2016,New York,Blue,Clinton,Blue
1809,2016,New York,Blue,Columbia,Blue
1810,2016,New York,Blue,Cortland,Red
1811,2016,New York,Blue,Delaware,Red
1812,2016,New York,Blue,Dutchess,Blue
1813,2016,New York,Blue,Erie,Blue
1814,2016,New York,Blue,Essex,Red
1815,2016,New York,Blue,Franklin,Red
1816,2016,New York,Blue,Fulton,Red
1817,2016,New York,Blue,Genesee,Red
1818,2016,New York,Blue,Greene,Red
1819,2016,New York,Blue,Hamilton,Red
1820,2016,New York,Blue,Herkimer,Red
1821,2016,New York,Blue,Jefferson,Red
1822,2016,New York,Blue,Kings,Blue
1823,2016,New York,Blue,Lewis,Red
1824,2016,New York,Blue,Livingston,Red
1825,2016,New York,Blue,Madison,Red
1826,2016,New York,Blue,Monroe,Blue
1827,2016,New York,Blue,Montgomery,Red
1828,2016,New York,Blue,Nassau,Blue
1829,2016,New York,Blue,New York,Blue
1830,2016,New York,Blue,Niagara,Red
1831,2016,New York,Blue,Oneida,Red
1832,2016,New York,Blue,Onondaga,Blue
1833,2016,New York,Blue,Ontario,Red
1834,2016,New York,Blue,Orange,Red
1835,2016,New York,Blue,Orleans,Red
1836,2016,New York,Blue,Oswego,Red
1837,2016,New York,Blue,Otsego,Red
1838,2016,New York,Blue,Putnam,Red
1839,2016,New York,Blue,Queens,Blue
1840,2016,New York,Blue,Rensselaer,Red
1841,2016,New York,Blue,Richmond,Red
1842,2016,New York,Blue,Rockland,Blue
1843,2016,New York,Blue,St. Lawrence,Red
1844,2016,New York,Blue,Saratoga,Red
1845,2016,New York,Blue,Schenectady,Blue
1846,2016,New York,Blue,Schoharie,Red
1847,2016,New York,Blue,Schuyler,Red
1848,2016,New York,Blue,Seneca,Red
1849,2016,New York,Blue,Steuben,Red
1850,2016,New York,Blue,Suffolk,Red
1851,2016,New York,Blue,Sullivan,Red
1852,2016,New York,Blue,Tioga,Red
1853,2016,New York,Blue,Tompkins,Blue
1854,2016,New York,Blue,Ulster,Blue
1855,2016,New York,Blue,Warren,Red
1856,2016,New York,Blue,Washington,Red
1857,2016,New York,Blue,Wayne,Red
1858,2016,New York,Blue,Westchester,Blue
1859,2016,New York,Blue,Wyoming,Red
1860,2016,New York,Blue,Yates,Red
1861,2016,North Carolina,Red,Alamance,Red
1862,2016,North Carolina,Red,Alexander,Red
1863,2016,North Carolina,Red,Alleghany,Red
1864,2016,North Carolina,Red,Anson,Blue
1865,2016,North Carolina,Red,Ashe,Red
1866,2016,North Carolina,Red,Avery,Red
1867,2016,North Carolina,Red,Beaufort,Red
1868,2016,North Carolina,Red,Bertie,Blue
1869,2016,North Carolina,Red,Bladen,Red
1870,2016,North Carolina,Red,Brunswick,Red
1871,2016,North Carolina,Red,Buncombe,Blue
1872,2016,North Carolina,Red,Burke,Red
1873,2016,North Carolina,Red,Cabarrus,Red
1874,2016,North Carolina,Red,Caldwell,Red
1875,2016,North Carolina,Red,Camden,Red
1876,2016,North Carolina,Red,Carteret,Red
1877,2016,North Carolina,Red,Caswell,Red
1878,2016,North Carolina,Red,Catawba,Red
1879,2016,North Carolina,Red,Chatham,Blue
1880,2016,North Carolina,Red,Cherokee,Red
1881,2016,North Carolina,Red,Chowan,Red
1882,2016,North Carolina,Red,Clay,Red
1883,2016,North Carolina,Red,Cleveland,Red
1884,2016,North Carolina,Red,Columbus,Red
1885,2016,North Carolina,Red,Craven,Red
1886,2016,North Carolina,Red,Cumberland,Blue
1887,2016,North Carolina,Red,Currituck,Red
1888,2016,North Carolina,Red,Dare,Red
1889,2016,North Carolina,Red,Davidson,Red
1890,2016,North Carolina,Red,Davie,Red
1891,2016,North Carolina,Red,Duplin,Red
1892,2016,North Carolina,Red,Durham,Blue
